open,high,low,close,percent_change,turnover,date
1307.84,1321.0,1307.84,1315.45,1.08,1007529984.0,2019-05-14
1316.79,1334.06,1316.21,1321.0,0.42,1302630016.0,2019-05-15
1322.68,1326.69,1313.93,1318.71,-0.17,881396992.0,2019-05-16
1319.33,1322.09,1312.81,1316.84,-0.14,1055840000.0,2019-05-19
1319.21,1322.85,1305.43,1307.71,-0.69,1164889984.0,2019-05-20
1308.4,1317.79,1304.59,1312.14,0.34,796716992.0,2019-05-21
1314.94,1322.47,1314.82,1319.63,0.57,918484992.0,2019-05-22
1321.69,1324.15,1309.12,1314.55,-0.38,913235968.0,2019-05-23
1315.97,1317.86,1301.32,1302.61,-0.91,603897024.0,2019-05-26
1302.98,1309.9,1298.36,1302.96,0.03,499910016.0,2019-05-27
1304.22,1307.08,1300.45,1305.49,0.19,749068992.0,2019-05-28
1307.3,1315.16,1307.13,1313.88,0.64,884201024.0,2019-05-29
1328.62,1349.38,1317.67,1319.47,0.43,1504460032.0,2019-05-30
1317.91,1317.91,1304.53,1305.68,-1.05,735995008.0,2019-06-02
1306.88,1308.63,1291.02,1292.84,-0.98,664590016.0,2019-06-03
1292.86,1297.91,1286.37,1289.28,-0.28,694590976.0,2019-06-04
1296.5,1296.8,1284.59,1284.59,-0.36,579563008.0,2019-06-06
1285.49,1289.54,1274.62,1275.82,-0.68,553347008.0,2019-06-10
1276.26,1281.32,1274.82,1275.99,0.01,459071008.0,2019-06-11
1276.09,1277.04,1267.17,1272.49,-0.27,399464992.0,2019-06-12
1272.91,1274.83,1264.46,1269.55,-0.23,418750016.0,2019-06-13
1271.18,1271.27,1256.85,1258.27,-0.89,472520800.0,2019-06-16
1259.38,1264.97,1254.52,1260.9,0.21,403538144.0,2019-06-17
1261.04,1263.56,1258.36,1258.66,-0.18,359411296.0,2019-06-18
1258.25,1262.11,1256.72,1258.46,-0.02,304189632.0,2019-06-19
1258.9,1266.33,1257.93,1264.36,0.47,375315200.0,2019-06-20
1264.53,1264.53,1253.43,1254.35,-0.79,481859744.0,2019-06-23
1254.67,1260.1,1253.01,1260.1,0.46,481492832.0,2019-06-24
1260.23,1264.52,1259.35,1261.07,0.08,364773344.0,2019-06-25
1261.1,1261.49,1255.45,1258.29,-0.22,570123456.0,2019-06-26
1259.16,1260.43,1256.63,1257.15,-0.09,627908800.0,2019-06-27
1258.31,1258.85,1244.81,1244.89,-0.98,645099008.0,2019-06-30
1245.58,1245.68,1237.43,1241.61,-0.26,364343808.0,2019-07-01
1242.83,1253.06,1238.77,1253.06,0.92,429477280.0,2019-07-02
1253.52,1270.04,1249.5,1268.68,1.25,550247808.0,2019-07-03
1269.48,1272.79,1258.87,1260.47,-0.65,670169920.0,2019-07-04
1262.98,1263.82,1255.01,1256.04,-0.35,540529472.0,2019-07-07
1256.15,1257.57,1245.62,1247.35,-0.69,591053824.0,2019-07-08
1247.41,1252.2,1244.36,1250.27,0.23,468263776.0,2019-07-09
1250.43,1251.89,1246.15,1249.15,-0.09,573447488.0,2019-07-10
1249.46,1251.09,1247.63,1248.53,-0.05,460036576.0,2019-07-11
1248.94,1253.09,1248.59,1249.49,0.08,285214560.0,2019-07-14
1250.09,1254.56,1249.17,1254.56,0.41,430525920.0,2019-07-15
1285.48,1285.5,1256.46,1259.01,0.35,347289280.0,2019-07-16
1258.94,1274.86,1258.81,1274.86,1.26,426743456.0,2019-07-17
1275.71,1283.63,1272.49,1272.49,-0.19,411369312.0,2019-07-18
1276.29,1276.31,1265.6,1268.74,-0.29,298157120.0,2019-07-21
1268.77,1272.38,1267.92,1271.23,0.2,316643424.0,2019-07-22
1271.24,1279.42,1271.22,1277.17,0.47,368980864.0,2019-07-23
1277.48,1284.99,1276.07,1284.07,0.54,443481376.0,2019-07-24
1284.41,1284.41,1269.35,1269.92,-1.1,550532160.0,2019-07-25
1266.63,1266.63,1250.18,1252.8,-1.35,492673664.0,2019-07-28
1252.72,1259.69,1252.72,1255.98,0.25,350812576.0,2019-07-29
1256.01,1262.16,1256.01,1259.37,0.27,294305024.0,2019-07-30
1259.53,1267.73,1257.91,1265.57,0.49,370002048.0,2019-07-31
1265.52,1270.88,1262.55,1263.84,-0.14,590588224.0,2019-08-01
1263.87,1266.37,1258.27,1259.64,-0.33,474151744.0,2019-08-04
1260.3,1261.63,1253.5,1255.09,-0.36,443205472.0,2019-08-05
1255.74,1255.74,1243.74,1245.73,-0.75,450755168.0,2019-08-06
1245.2,1249.98,1239.55,1248.48,0.22,368645664.0,2019-08-07
1248.91,1248.91,1237.7,1238.56,-0.79,454629568.0,2019-08-08
1236.62,1237.97,1229.69,1233.71,-0.39,311756864.0,2019-08-11
1234.68,1236.82,1232.11,1233.85,0.01,314228928.0,2019-08-12
1234.59,1236.47,1229.06,1231.07,-0.23,481629760.0,2019-08-13
1230.97,1231.49,1224.43,1225.9,-0.42,257285008.0,2019-08-14
1225.11,1226.06,1221.8,1224.03,-0.15,424323136.0,2019-08-15
1224.03,1226.07,1214.33,1214.83,-0.75,329527904.0,2019-08-18
1214.96,1229.5,1210.8,1222.06,0.6,389625280.0,2019-08-19
1222.04,1222.87,1212.1,1213.63,-0.69,272509024.0,2019-08-20
1213.96,1216.3,1209.77,1214.05,0.03,292641728.0,2019-08-21
1214.37,1220.9,1212.43,1213.06,-0.08,261670203.0,2019-08-22
1212.76,1213.23,1201.71,1209.62,-0.28,350269509.0,2019-08-25
1209.7,1210.24,1199.31,1203.13,-0.54,380596571.0,2019-08-26
1203.42,1212.3,1203.4,1208.0,0.4,244668209.0,2019-08-27
1209.7,1213.46,1197.32,1197.75,-0.85,371022592.0,2019-08-28
1198.49,1201.23,1194.09,1196.41,-0.11,277359659.0,2019-08-29
1196.6,1198.51,1184.06,1184.78,-0.97,297398003.0,2019-09-01
1184.93,1190.88,1167.81,1170.34,-1.22,407569712.0,2019-09-02
1170.87,1190.9,1156.72,1190.9,1.76,510552041.0,2019-09-03
1192.21,1198.48,1183.4,1194.77,0.32,436444688.0,2019-09-04
1195.89,1196.92,1189.05,1191.07,-0.31,290177357.0,2019-09-05
1192.07,1192.33,1176.41,1178.46,-1.06,305310719.0,2019-09-08
1178.47,1180.28,1166.09,1168.91,-0.81,299200764.0,2019-09-09
1168.91,1172.82,1161.2,1166.67,-0.19,237959653.0,2019-09-10
1166.68,1168.06,1161.95,1163.21,-0.3,341745136.0,2019-09-11
1163.71,1164.09,1156.37,1157.88,-0.46,376184491.0,2019-09-12
1157.68,1160.55,1140.01,1140.01,-1.54,288099912.0,2019-09-15
1140.49,1140.55,1122.02,1123.83,-1.42,343918221.0,2019-09-16
1127.26,1152.51,1127.26,1150.74,2.39,383957426.0,2019-09-17
1150.65,1173.14,1150.65,1172.15,1.86,455311885.0,2019-09-18
1173.44,1178.28,1155.3,1155.3,-1.44,399930871.0,2019-09-19
1155.3,1157.79,1135.18,1139.25,-1.39,226950238.0,2019-09-22
1139.92,1147.85,1137.87,1140.98,0.15,177279039.0,2019-09-23
1140.99,1141.62,1132.72,1134.56,-0.56,218278449.0,2019-09-24
1134.56,1135.26,1130.88,1131.53,-0.27,166921799.0,2019-09-25
1131.52,1133.8,1128.61,1129.8,-0.15,212541352.0,2019-09-26
1129.81,1131.87,1123.66,1125.14,-0.41,241498554.0,2019-09-29
1125.49,1135.56,1121.09,1135.56,0.93,168828923.0,2019-09-30
1135.05,1146.11,1134.82,1145.69,0.89,311488652.0,2019-10-01
1145.69,1149.7,1140.07,1140.71,-0.43,203287237.0,2019-10-02
1142.44,1149.4,1138.58,1149.4,0.76,176633514.0,2019-10-03
1149.03,1151.81,1148.13,1149.01,-0.03,63845411.0,2019-10-10
1149.01,1151.52,1135.04,1136.96,-1.05,218635691.0,2019-10-14
1138.38,1142.04,1135.86,1142.04,0.45,222452078.0,2019-10-15
1142.39,1142.71,1136.0,1137.03,-0.44,196618963.0,2019-10-16
1137.03,1140.38,1135.87,1137.75,0.06,182994905.0,2019-10-17
1137.69,1138.99,1132.58,1133.71,-0.36,113359956.0,2019-10-20
1133.73,1135.84,1130.14,1132.4,-0.12,164349536.0,2019-10-21
1132.45,1134.81,1130.21,1134.79,0.21,165296005.0,2019-10-22
1135.4,1142.82,1135.4,1142.6,0.69,163757847.0,2019-10-23
1142.41,1150.47,1141.39,1149.34,0.59,327632258.0,2019-10-24
1149.74,1151.48,1143.07,1146.17,-0.28,254312462.0,2019-10-31
1145.83,1146.88,1136.39,1139.29,-0.6,175544472.0,2019-11-03
1139.57,1141.13,1135.96,1140.26,0.09,191854333.0,2019-11-04
1140.21,1141.86,1138.66,1139.45,-0.07,284472501.0,2019-11-05
1139.49,1141.08,1136.74,1138.02,-0.13,206253847.0,2019-11-06
1138.27,1139.36,1131.33,1131.97,-0.53,374150571.0,2019-11-07
1132.47,1135.9,1129.89,1131.8,-0.02,293149044.0,2019-11-10
1132.7,1147.74,1132.7,1145.57,1.22,549998241.0,2019-11-11
1146.14,1147.06,1138.57,1139.96,-0.49,379849435.0,2019-11-12
1140.65,1140.65,1133.49,1135.16,-0.42,275427886.0,2019-11-13
1135.15,1139.41,1133.67,1135.95,0.07,228357493.0,2019-11-14
1135.73,1137.25,1129.15,1131.36,-0.4,355159768.0,2019-11-17
1131.4,1133.43,1128.0,1131.12,-0.02,356861857.0,2019-11-18
1131.13,1132.4,1127.91,1129.99,-0.1,259330595.0,2019-11-19
1130.01,1139.74,1127.63,1128.34,-0.15,303724204.0,2019-11-20
1128.34,1128.69,1118.1,1120.6,-0.69,297797071.0,2019-11-21
1120.62,1121.94,1108.76,1110.08,-0.94,280534415.0,2019-11-24
1110.11,1112.15,1102.46,1110.08,0.0,288858484.0,2019-11-25
1110.08,1111.76,1107.57,1109.16,-0.08,295869180.0,2019-11-26
1109.09,1117.46,1108.02,1117.46,0.66,212363736.0,2019-11-27
1117.64,1119.63,1112.79,1112.79,-0.42,243391320.0,2019-11-28
1112.79,1114.31,1109.97,1112.85,0.01,206314323.0,2019-12-01
1112.87,1113.73,1110.98,1111.99,-0.08,232259331.0,2019-12-02
1112.06,1117.82,1111.19,1115.74,0.34,266801558.0,2019-12-03
1116.12,1128.0,1116.12,1124.47,0.78,308214465.0,2019-12-04
1124.47,1134.93,1124.44,1131.92,0.66,358839860.0,2019-12-05
1131.92,1135.37,1125.81,1135.37,0.3,287527825.0,2019-12-08
1135.36,1155.06,1132.88,1148.89,1.19,464220392.0,2019-12-09
1149.09,1158.11,1147.43,1151.36,0.21,500328915.0,2019-12-10
1155.05,1166.15,1153.14,1161.47,0.88,551377852.0,2019-12-11
1162.25,1175.3,1159.91,1172.64,0.8,675173000.0,2019-12-12
1172.44,1181.7,1167.86,1167.86,-0.41,686076111.0,2019-12-15
1167.82,1170.56,1153.23,1154.11,-1.18,407900555.0,2019-12-16
1154.86,1158.36,1150.66,1155.37,0.11,279244135.0,2019-12-17
1155.32,1158.15,1150.14,1152.07,-0.29,294709858.0,2019-12-18
1152.06,1154.28,1148.35,1149.64,-0.21,419088133.0,2019-12-19
1149.62,1151.3,1147.67,1150.81,0.1,374466465.0,2019-12-22
1150.92,1168.79,1150.92,1168.58,1.54,595764544.0,2019-12-23
1169.32,1176.7,1164.85,1166.21,-0.2,721642965.0,2019-12-24
1166.56,1173.14,1165.77,1168.03,0.16,538340829.0,2019-12-25
1167.74,1170.45,1165.94,1167.41,-0.05,588677887.0,2019-12-26
1166.86,1167.24,1159.23,1162.43,-0.43,422453909.0,2019-12-29
1161.82,1167.95,1159.25,1167.95,0.47,622363488.0,2019-12-30
1168.61,1171.48,1163.02,1166.03,-0.16,442256156.0,2019-12-31
1166.52,1169.5,1163.99,1169.5,0.3,372988301.0,2020-01-01
1168.63,1169.27,1165.24,1166.21,-0.28,532211211.0,2020-01-02
1166.49,1187.33,1163.39,1182.31,1.38,712425827.0,2020-01-05
1183.35,1200.69,1183.35,1200.69,1.55,842582150.0,2020-01-06
1200.65,1218.14,1200.65,1216.92,1.35,1102736748.0,2020-01-07
1217.82,1223.66,1207.26,1209.6,-0.6,732169261.0,2020-01-08
1209.87,1216.23,1206.49,1213.11,0.29,837035757.0,2020-01-09
1213.19,1255.72,1213.19,1255.72,3.51,1335747967.0,2020-01-12
1260.01,1285.5,1259.34,1270.86,1.21,1665520000.0,2020-01-13
1271.11,1274.86,1254.3,1263.38,-0.59,1026443666.0,2020-01-14
1263.32,1287.2,1263.32,1284.23,1.65,893677000.0,2020-01-15
1284.28,1313.19,1284.28,1310.23,2.02,1682330000.0,2020-01-16
1310.26,1349.1,1310.26,1343.65,2.55,2090877917.0,2020-01-19
1342.7,1359.32,1308.62,1317.11,-1.98,1953780000.0,2020-01-20
1318.65,1331.28,1309.14,1320.47,0.26,1519976760.0,2020-01-21
1324.32,1325.69,1310.64,1313.42,-0.53,1581381364.0,2020-01-22
1314.16,1320.76,1295.8,1297.47,-1.21,1384209412.0,2020-01-23
1298.67,1299.46,1275.52,1276.68,-1.6,965018662.0,2020-01-26
1276.68,1300.62,1274.03,1300.62,1.88,917359865.0,2020-01-27
1300.65,1316.44,1300.65,1306.15,0.43,1400467805.0,2020-01-28
1306.16,1311.74,1302.14,1305.88,-0.02,1293711383.0,2020-01-29
1306.29,1331.83,1306.29,1325.38,1.49,1966219749.0,2020-01-30
1325.62,1349.68,1331.87,1346.64,1.49,2077987799.0,2020-02-02
1348.12,1355.27,1339.6,1349.13,0.18,1611719203.0,2020-02-03
1351.01,1353.27,1334.09,1337.04,-0.9,1570166163.0,2020-02-04
1338.5,1342.62,1335.72,1342.36,0.4,1082483909.0,2020-02-05
1341.03,1346.6,1331.02,1333.69,-0.65,1049345436.0,2020-02-06
1332.91,1333.85,1316.1,1319.99,-1.03,950402584.0,2020-02-09
1320.77,1329.84,1315.37,1324.26,0.32,932086055.0,2020-02-10
1324.31,1342.91,1323.69,1341.38,1.29,1532250440.0,2020-02-11
1341.07,1353.29,1340.87,1345.97,0.34,1509784311.0,2020-02-12
1346.45,1354.88,1342.9,1344.59,-0.1,1773805746.0,2020-02-13
1344.73,1363.97,1344.73,1363.97,1.44,1978108701.0,2020-02-16
1364.34,1403.21,1364.34,1398.24,2.51,2687533442.0,2020-02-17
1399.47,1416.87,1387.68,1400.01,0.13,2125977034.0,2020-02-18
1399.29,1406.25,1389.12,1405.25,0.37,1628841389.0,2020-02-19
1405.51,1434.57,1405.51,1434.57,2.09,2785004908.0,2020-02-20
1435.87,1509.92,1435.87,1504.14,4.85,3608526354.0,2020-02-23
1507.98,1536.83,1499.04,1502.18,-0.13,3410516278.0,2020-02-24
1504.8,1544.07,1480.24,1545.19,2.86,2992160524.0,2020-02-25
1548.32,1596.13,1548.32,1596.13,3.3,4154883092.0,2020-02-26
1598.81,1635.51,1558.65,1632.17,1.97,4460536251.0,2020-02-27
1639.87,1667.74,1591.36,1591.36,-2.5,4847437505.0,2020-03-01
1593.08,1593.5,1495.3,1495.3,-6.04,2154428215.0,2020-03-02
1491.23,1540.59,1439.53,1509.67,0.96,3851622996.0,2020-03-03
1511.41,1513.43,1439.38,1441.2,-4.54,2908472603.0,2020-03-04
1442.92,1464.62,1408.82,1435.7,-0.38,2457093463.0,2020-03-05
1435.86,1436.66,1349.31,1349.31,-6.02,1076696300.0,2020-03-10
1349.86,1423.09,1349.86,1423.09,5.47,2221081690.0,2020-03-11
1424.6,1430.77,1371.56,1377.18,-3.23,2206662182.0,2020-03-12
1362.25,1362.25,1310.71,1313.04,-4.66,2101417292.0,2020-03-15
1312.69,1334.12,1291.67,1316.39,0.26,1615341877.0,2020-03-16
1316.74,1321.26,1266.44,1272.06,-3.37,1465184656.0,2020-03-17
1272.1,1286.46,1234.16,1255.8,-1.28,1184416878.0,2020-03-18
1249.26,1278.93,1223.04,1269.3,1.08,1903142008.0,2020-03-19
1269.08,1275.42,1246.2,1251.45,-1.43,194642984.0,2020-03-22
1250.95,1250.95,1226.15,1226.15,-2.02,104372646.0,2020-05-12
1225.68,1225.68,1201.57,1201.57,-2.0,3613523.0,2020-05-13
1197.09,1200.64,1149.73,1188.7,-1.07,347771833.0,2020-06-29
1187.25,1260.75,1185.72,1260.75,6.06,227212194.0,2020-06-30
1261.54,1336.52,1261.54,1336.52,6.01,407352247.0,2020-07-01
1351.89,1362.35,1256.11,1256.11,-6.02,476654971.0,2020-07-02
1256.18,1280.93,1246.8,1265.45,0.74,1033390231.0,2020-07-05
1266.08,1298.73,1259.94,1298.73,2.63,927841329.0,2020-07-06
1299.72,1345.96,1299.72,1336.66,2.92,1199041859.0,2020-07-07
1338.54,1343.59,1319.1,1326.53,-0.76,1078462141.0,2020-07-08
1327.13,1333.25,1312.01,1331.27,0.34,908086197.0,2020-07-09
1331.31,1351.82,1331.31,1340.29,0.69,1111090272.0,2020-07-12
1342.59,1352.69,1334.17,1342.4,0.16,1088716118.0,2020-07-13
1344.42,1349.24,1340.66,1347.44,0.38,994545109.0,2020-07-14
1347.88,1367.82,1347.88,1362.34,1.11,1160491522.0,2020-07-15
1364.24,1395.82,1362.62,1394.77,2.38,1041770867.0,2020-07-16
1408.51,1479.03,1408.51,1479.03,6.04,62566293.0,2020-07-19
1539.37,1556.19,1460.15,1464.94,-0.96,2802233715.0,2020-07-20
1472.19,1479.3,1444.5,1449.94,-1.02,1872220447.0,2020-07-21
1452.78,1461.29,1429.65,1432.44,-1.21,1532511716.0,2020-07-22
1434.08,1440.32,1417.32,1442.61,0.71,1327135218.0,2020-07-23
1445.6,1464.88,1444.77,1465.1,1.55,1942679380.0,2020-07-26
1467.89,1475.2,1456.47,1462.48,-0.18,1793915286.0,2020-07-27
1463.81,1466.04,1449.86,1454.89,-0.52,1259751557.0,2020-07-28
1452.07,1452.07,1431.46,1431.52,-1.61,1687093091.0,2020-07-29
1433.14,1444.06,1421.07,1439.06,0.53,1320266678.0,2020-07-30
1441.26,1441.26,1396.02,1396.28,-2.97,1841242332.0,2020-08-02
1395.08,1411.13,1384.86,1403.86,0.54,1290252213.0,2020-08-03
1403.88,1403.88,1374.13,1382.66,-1.51,1189526408.0,2020-08-05
1387.44,1388.68,1365.66,1381.37,-0.09,920997056.0,2020-08-06
1383.98,1392.68,1363.22,1392.68,0.82,977895525.0,2020-08-09
1394.78,1430.41,1394.34,1430.41,2.71,1555518923.0,2020-08-10
1433.35,1441.31,1421.17,1423.81,-0.46,1271738914.0,2020-08-11
1426.55,1427.15,1413.55,1425.32,0.11,951960208.0,2020-08-12
1431.89,1431.89,1407.43,1408.79,-1.16,1048911791.0,2020-08-13
1407.85,1407.85,1381.89,1391.46,-1.23,1259320850.0,2020-08-16
1391.79,1402.21,1385.7,1402.21,0.77,1074932597.0,2020-08-17
1403.98,1414.29,1400.81,1407.89,0.41,1239017426.0,2020-08-18
1409.44,1409.44,1388.17,1391.29,-1.18,976235059.0,2020-08-19
1392.89,1403.75,1392.89,1397.57,0.45,393129068.0,2020-08-20
1399.48,1410.34,1394.09,1410.34,0.91,1108053597.0,2020-08-23
1413.09,1431.6,1413.09,1431.6,1.51,2139202075.0,2020-08-24
1435.21,1440.94,1428.74,1440.94,0.65,1855180510.0,2020-08-25
1445.47,1468.03,1445.47,1462.03,1.46,2656163730.0,2020-08-26
1467.07,1472.73,1454.96,1458.04,-0.27,1981761050.0,2020-08-27
1459.16,1462.67,1444.92,1462.67,0.32,1614554300.0,2020-08-30
1466.57,1489.01,1466.57,1484.99,1.53,3462586125.0,2020-08-31
1509.4,1519.78,1499.72,1510.57,1.72,4181036115.0,2020-09-02
1524.19,1524.67,1497.47,1510.42,-0.01,2634886231.0,2020-09-03
1538.42,1538.42,1494.97,1499.97,-0.69,2782377887.0,2020-09-06
1503.37,1503.37,1483.65,1487.81,-0.81,2164930214.0,2020-09-07
1491.33,1500.15,1477.25,1495.15,0.49,1798363063.0,2020-09-08
1501.86,1511.93,1495.11,1508.2,0.87,2563415186.0,2020-09-09
1514.13,1532.48,1512.53,1520.69,0.83,2170068283.0,2020-09-10
1528.15,1537.25,1522.28,1537.25,1.09,3386859972.0,2020-09-13
1545.68,1553.56,1538.43,1540.51,0.21,3134135908.0,2020-09-14
1544.71,1548.35,1531.05,1536.03,-0.29,1800197903.0,2020-09-15
1537.35,1543.98,1530.67,1541.4,0.35,1845634030.0,2020-09-16
1555.86,1577.99,1547.13,1572.18,2.0,3315664319.0,2020-09-17
1595.47,1605.12,1574.08,1575.18,0.19,2742795692.0,2020-09-20
1587.82,1587.99,1561.49,1569.06,-0.39,2637376216.0,2020-09-21
1576.55,1577.19,1541.75,1546.15,-1.46,2810425268.0,2020-09-22
1543.37,1555.52,1535.03,1555.52,0.61,1727821707.0,2020-09-23
1565.31,1565.31,1554.38,1561.27,0.37,2233489024.0,2020-09-24
1569.06,1575.43,1562.11,1565.55,0.27,3138243371.0,2020-09-27
1566.44,1569.31,1557.42,1560.83,-0.3,1690154525.0,2020-09-28
1564.92,1564.92,1552.77,1553.62,-0.46,1829872968.0,2020-09-29
1561.58,1563.4,1542.57,1550.43,-0.21,1953636694.0,2020-09-30
1553.95,1572.94,1553.95,1571.04,1.33,2807708137.0,2020-10-01
1577.77,1588.05,1577.77,1585.75,0.94,3178853719.0,2020-10-04
1587.31,1594.89,1580.65,1582.12,-0.23,2578607088.0,2020-10-05
1588.01,1588.01,1581.75,1586.29,0.26,2510585332.0,2020-10-06
1593.04,1602.14,1587.59,1600.97,0.93,3358506296.0,2020-10-07
1607.52,1614.04,1586.96,1589.63,-0.71,2862712521.0,2020-10-08
1594.01,1594.36,1574.62,1576.27,-0.84,2395432599.0,2020-10-11
1580.14,1580.8,1566.7,1578.01,0.11,1949060194.0,2020-10-12
1583.29,1584.28,1567.23,1568.59,-0.6,1819638977.0,2020-10-13
1572.35,1573.08,1560.45,1561.17,-0.47,1496387992.0,2020-10-14
1564.69,1579.55,1560.69,1562.46,0.08,1425890738.0,2020-10-15
1565.9,1567.89,1554.14,1556.8,-0.36,1252748181.0,2020-10-18
1556.85,1570.38,1555.46,1570.38,0.87,954656107.0,2020-10-19
1576.62,1583.6,1573.06,1583.6,0.84,1271829990.0,2020-10-20
1591.04,1597.71,1588.78,1597.71,0.88,1633246148.0,2020-10-21
1609.11,1609.52,1596.22,1606.25,0.53,1994543919.0,2020-10-22
1612.5,1647.45,1612.37,1647.45,2.57,2725994069.0,2020-10-28
1661.64,1663.41,1640.48,1645.67,-0.11,3037694845.0,2020-10-29
1654.15,1654.15,1634.63,1640.95,-0.29,2930939007.0,2020-11-01
1644.01,1646.9,1635.64,1637.63,-0.2,2453954688.0,2020-11-02
1636.2,1644.61,1635.15,1643.03,0.33,2237964572.0,2020-11-03
1645.53,1645.7,1638.69,1640.64,-0.15,1757423745.0,2020-11-04
1644.94,1645.08,1634.38,1636.17,-0.27,2842469177.0,2020-11-05
1643.29,1648.58,1637.8,1648.58,0.76,3526777261.0,2020-11-08
1648.75,1661.32,1648.75,1652.8,0.26,3699879726.0,2020-11-09
1660.37,1678.79,1659.18,1678.79,1.57,4096190256.0,2020-11-10
1681.82,1707.67,1681.82,1707.67,1.72,4099604742.0,2020-11-11
1713.71,1722.32,1702.7,1718.49,0.63,4256475891.0,2020-11-12
1714.86,1741.81,1708.87,1741.81,1.36,4791041649.0,2020-11-18
1750.42,1779.21,1750.42,1778.12,2.08,6116730071.0,2020-11-19
1791.21,1811.63,1761.75,1782.81,0.26,6878787665.0,2020-11-22
1789.35,1792.41,1772.11,1780.43,-0.13,4762704611.0,2020-11-23
1790.19,1813.86,1786.71,1810.11,1.67,5442950189.0,2020-11-24
1820.87,1874.81,1820.87,1874.81,3.57,6817774994.0,2020-11-25
1894.78,1926.91,1879.0,1893.24,0.98,7613030091.0,2020-11-26
1912.11,1971.42,1912.11,1968.27,3.96,9227348348.0,2020-11-29
2000.0,2028.45,1971.24,1997.05,1.46,8867714682.0,2020-11-30
2009.46,2022.25,1966.18,2000.4,0.17,7404154007.0,2020-12-01
2016.82,2077.7,2016.82,2071.02,3.53,7463482972.0,2020-12-02
2090.79,2118.41,2040.99,2055.45,-0.75,8026023798.0,2020-12-03
2051.51,2051.51,1932.11,1932.11,-6.0,7209180213.0,2020-12-06
1929.46,2004.39,1914.42,2004.39,3.74,6667956831.0,2020-12-07
2033.97,2047.35,1982.07,1995.35,-0.45,5719436384.0,2020-12-08
2006.4,2009.81,1948.98,1955.75,-1.98,4745649292.0,2020-12-09
1954.6,1974.12,1938.92,1964.02,0.42,4146321050.0,2020-12-10
1973.75,2010.45,1967.44,2010.45,2.36,4899484131.0,2020-12-13
2022.72,2069.06,2022.72,2067.17,2.82,7204136923.0,2020-12-14
2085.56,2100.96,2050.9,2061.41,-0.28,6069331687.0,2020-12-15
2097.2,2097.2,2041.85,2055.22,-0.3,5144675578.0,2020-12-16
2058.72,2059.8,2025.19,2032.51,-1.1,6769890815.0,2020-12-17
2046.57,2046.57,1935.4,1935.63,-4.77,8612857317.0,2020-12-20
1919.05,1977.42,1874.07,1965.96,1.57,6698874354.0,2020-12-21
1987.47,2061.41,1987.47,2061.41,4.86,6740744432.0,2020-12-22
2094.27,2127.22,2063.13,2068.45,0.34,6862445215.0,2020-12-23
2091.59,2091.59,2025.65,2038.63,-1.44,5369046322.0,2020-12-24
2047.12,2047.19,1994.8,1998.65,-1.96,4623452312.0,2020-12-27
1998.81,2013.51,1981.5,2007.29,0.43,3850320045.0,2020-12-28
2016.26,2031.47,2009.38,2012.89,0.28,4092227802.0,2020-12-29
2023.59,2062.06,2023.4,2062.06,2.44,4446222579.0,2020-12-30
2079.37,2112.59,2073.8,2087.27,1.22,5703469837.0,2020-12-31
2104.85,2175.39,2104.85,2175.39,4.22,6344017889.0,2021-01-03
2207.05,2216.44,2154.0,2169.04,-0.29,5961733122.0,2021-01-04
2167.82,2182.39,2149.74,2165.49,-0.16,4566381178.0,2021-01-05
2170.82,2185.2,2170.31,2178.57,0.6,4425472339.0,2021-01-06
2181.27,2204.97,2179.09,2194.48,0.73,5874708279.0,2021-01-07
2201.38,2238.24,2201.38,2235.72,1.88,6326646806.0,2021-01-10
2264.27,2266.44,2229.13,2239.42,0.17,5524832993.0,2021-01-11
2243.16,2267.73,2233.61,2267.73,1.26,4982391897.0,2021-01-12
2279.04,2296.17,2277.26,2286.54,0.83,5914389261.0,2021-01-13
2299.33,2316.8,2297.5,2315.0,1.24,6374267782.0,2021-01-17
2333.87,2340.57,2319.58,2332.31,0.75,6314664167.0,2021-01-18
2361.99,2362.86,2304.98,2326.9,-0.24,7467439848.0,2021-01-19
2361.52,2362.99,2322.72,2342.76,0.68,6210966026.0,2021-01-20
2372.86,2376.13,2354.7,2374.64,1.36,7798528433.0,2021-01-21
2396.74,2429.11,2396.74,2424.84,2.11,9376053220.0,2021-01-24
2447.01,2456.22,2408.87,2440.87,0.66,8903538731.0,2021-01-25
2461.42,2462.28,2419.89,2423.09,-0.73,8279701077.0,2021-01-26
2433.74,2449.42,2416.62,2441.85,0.77,8006238770.0,2021-01-27
2460.83,2460.83,2420.64,2425.29,-0.68,9898456128.0,2021-01-28
2425.53,2425.53,2366.46,2370.54,-2.26,8973206450.0,2021-01-31
2372.04,2413.18,2372.04,2408.24,1.59,6972936529.0,2021-02-01
2434.48,2473.73,2429.9,2473.73,2.72,8593472987.0,2021-02-02
2490.53,2519.85,2457.99,2466.92,-0.28,9531716496.0,2021-02-03
2479.6,2481.59,2443.68,2475.26,0.34,7615071093.0,2021-02-04
2486.79,2524.0,2486.79,2524.0,1.97,10441951304.0,2021-02-07
2553.78,2563.29,2538.83,2561.47,1.48,10619163869.0,2021-02-08
2562.43,2585.15,2524.44,2534.37,-1.06,8146269193.0,2021-02-09
2544.8,2547.76,2511.03,2543.03,0.34,7649411398.0,2021-02-10
2552.33,2565.13,2524.81,2526.92,-0.63,8411732003.0,2021-02-11
